X1	X2
Potra2n1c1393	GO:0035241,GO:0035247
Potra2n1c1559	GO:0000074,GO:0000079,GO:0000307,GO:0004672,GO:0005634,GO:0005737,GO:0016538,GO:0019901,GO:0044772
Potra2n1c1562	GO:0005634,GO:0006544,GO:0006563,GO:0006566,GO:0008887,GO:0009570,GO:0009941,GO:0016310,GO:0016787,GO:0046486,GO:0046487
Potra2n1c1551	GO:0016102,GO:0016707,GO:0046872,GO:0055114
Potra2n1c1552	GO:0016102,GO:0016707,GO:0046872,GO:0055114
Potra2n1c1554	GO:0045431,GO:0046872,GO:0051555,GO:0055114
Potra2n1c1555	GO:0009686,GO:0016707,GO:0046872,GO:0055114
Potra2n1c1557	GO:0005524,GO:0005634,GO:0005737,GO:0005874,GO:0008017,GO:0008568,GO:0016853,GO:0031122,GO:0045298,GO:0051013
Potra2n1c1558	GO:0000162,GO:0004069,GO:0006107,GO:0006522,GO:0006525,GO:0006531,GO:0006534,GO:0006536,GO:0006560,GO:0006571,GO:0009094,GO:0009821,GO:0015976,GO:0030170
Potra2n1c1567	GO:0006633,GO:0009507,GO:0016790
Potra2n1c1564	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n1c1565	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n1c1560	GO:0005515,GO:0005739,GO:0008270,GO:0009451,GO:0009507,GO:0009793
Potra2n1c1561	GO:0009451
Potra2n1c1406	GO:0006144,GO:0006508,GO:0008237,GO:0016021,GO:0047652
Potra2n1c1414	GO:0004674,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0009069,GO:0016021,GO:0032440,GO:0055114
Potra2n1c1410	GO:0003677,GO:0005634,GO:0006355,GO:0006811,GO:0016021
Potra2n1c1416	GO:0005524,GO:0005886,GO:0006119,GO:0007033,GO:0007035,GO:0008553,GO:0009506,GO:0010023,GO:0015992,GO:0016021,GO:0016787,GO:0120029
Potra2n1c1415	GO:0000166,GO:0004672,GO:0005768,GO:0005783,GO:0005802,GO:0006506,GO:0016021,GO:0016310,GO:0016787
Potra2n1c1418	GO:0004675,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0007178,GO:0009069,GO:0016021
Potra2n1c1403	GO:0006807,GO:0016151
Potra2n1c1411	GO:0000028,GO:0005525,GO:0019843,GO:0043024
Potra2n1c1409	GO:0005773,GO:0005789,GO:0012507,GO:0016021,GO:0030001,GO:0033116,GO:0046873,GO:0055085,GO:0070072
Potra2n1c1401	GO:0004650,GO:0005982,GO:0005985,GO:0016021
Potra2n1c1408	GO:0000502,GO:0004175,GO:0005385,GO:0005886,GO:0016021,GO:0071577
Potra2n1c1423	GO:0016021,GO:0016567
Potra2n1c1405	GO:0004650,GO:0005982,GO:0005985,GO:0016021,GO:0016829
Potra2n1c1419	GO:0000413,GO:0003755,GO:0005524,GO:0005634,GO:0005829,GO:0005886,GO:0006508,GO:0008233,GO:0008540,GO:0016021,GO:0017025,GO:0030163,GO:0045899
Potra2n1c1421	GO:0003677
Potra2n1c1412	GO:0004842,GO:0005667,GO:0006355,GO:0008134,GO:0009909,GO:0010074,GO:0010193,GO:0016567,GO:0030154,GO:0031146,GO:0042127,GO:1901342
Potra2n1c1420	GO:0005774,GO:0006813,GO:0009536,GO:0031305,GO:1902600
Potra2n1c1417	GO:0006629,GO:0016787
Potra2n1c1407	GO:0004675,GO:0004714,GO:0005044,GO:0005524,GO:0005886,GO:0006897,GO:0007169,GO:0007178,GO:0009069,GO:0016021,GO:0018108,GO:0030246
Potra2n1c1422	GO:0000209,GO:0005783,GO:0016021,GO:0016874,GO:0030433,GO:0061631
Potra2n1c1400	GO:0005634,GO:0008270,GO:0010150
Potra2n1c1404	GO:0003977,GO:0006048
Potra2n1c1402	GO:0004105,GO:0006657,GO:0031210
Potra2n1c1512	GO:0016829,GO:0051213,GO:0055114
Potra2n1c1507	GO:0006629,GO:0008374,GO:0016021,GO:0042967,GO:0046027
Potra2n1c1508	GO:0010494,GO:0010603,GO:0016746,GO:0034063
Potra2n1c1513	GO:0005739,GO:0006412,GO:0009507,GO:0042586,GO:0043686,GO:0046872
Potra2n1c1509	GO:0005787,GO:0005886,GO:0005975,GO:0006465,GO:0008233,GO:0016740,GO:0016798
Potra2n1c1511	GO:0005515
Potra2n1c1526	GO:0000028,GO:0000462,GO:0005515,GO:0006468,GO:0009069,GO:0016459,GO:0016905,GO:0032040,GO:0034388
Potra2n1c1525	GO:0005515
Potra2n1c1516	GO:0016787,GO:0043531
Potra2n1c1504	GO:0009734
Potra2n1c1521	GO:0046872
Potra2n1c1505	GO:0005515,GO:0044424
Potra2n1c1528	GO:0016020,GO:0016787
Potra2n1c1515	GO:0004650,GO:0005982,GO:0005985
Potra2n1c1522	GO:0004843,GO:0006302,GO:0008237,GO:0031593,GO:0046872,GO:0070531,GO:0070537,GO:0070552
Potra2n1c1517	GO:0004609,GO:0005509,GO:0006544,GO:0006563,GO:0006566,GO:0006646,GO:0016020,GO:0016540
Potra2n1c1514	GO:0004650,GO:0005576,GO:0005982,GO:0005985,GO:0016021,GO:0016829,GO:0047911,GO:0071555
Potra2n1c1529	GO:0004129,GO:0005740,GO:0006123,GO:0015992,GO:0045277
Potra2n1c1703	GO:0005515
Potra2n1c1705	GO:0008252,GO:0016311
Potra2n1c1699	GO:0003729,GO:0005654,GO:0016491,GO:0050661,GO:0051287,GO:0055114,GO:1990904
Potra2n1c1707	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0030154,GO:0043565,GO:0044212,GO:0045449
Potra2n1c1702	GO:0004722,GO:0005634,GO:0005829,GO:0006470,GO:0008287
Potra2n1c1708	GO:0005515,GO:0006259,GO:0016787
Potra2n1c1704	GO:0003676,GO:0003824
Potra2n1c1701	GO:0003676,GO:0015074
Potra2n1c1690	GO:0005515
Potra2n1c1686	GO:0000723,GO:0003678,GO:0003684,GO:0003690,GO:0005515,GO:0005657,GO:0006303,GO:0006310,GO:0006886,GO:0006890,GO:0006891,GO:0009408,GO:0030126,GO:0032508,GO:0042162,GO:0043564
Potra2n1c1691	GO:0006520,GO:0016491,GO:0055114
Potra2n1c1679	GO:0009055,GO:0022900,GO:0046658
Potra2n1c1685	GO:0004620,GO:0008081,GO:0009395,GO:0016020,GO:0043231,GO:0044444
Potra2n1c1692	GO:0002181,GO:0005515,GO:0005844
Potra2n1c1687	GO:0005739,GO:0009941,GO:0010224,GO:0032502
Potra2n1c1689	GO:0016021
Potra2n1c1682	GO:0016021
Potra2n1c1680	GO:0005982,GO:0005985,GO:0009055,GO:0016021,GO:0022900,GO:0042973,GO:0046658
Potra2n1c1681	GO:0003677,GO:0005634
Potra2n1c1871	GO:0004842,GO:0016567,GO:0016874
Potra2n1c1879	GO:0015743,GO:0016021
Potra2n1c1878	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0009888,GO:0045449,GO:0046983,GO:0048364
Potra2n1c1870	GO:0004674,GO:0005524,GO:0006468,GO:0009069,GO:0016021
Potra2n1c1874	GO:0003963,GO:0004521,GO:0005730,GO:0006396,GO:0042254,GO:0051252,GO:0090502
Potra2n1c1876	GO:0003677,GO:0005634,GO:0006355
Potra2n1c1873	GO:0004842,GO:0016567,GO:0016874
Potra2n1c1875	GO:0003676
Potra2n1c1715	GO:0000287,GO:0005524,GO:0005886,GO:0016021,GO:0045332,GO:0140326
Potra2n1c1710	GO:0006886,GO:0006890,GO:0006891,GO:0030126
Potra2n1c1716	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0005886,GO:0009069,GO:0018105
Potra2n1c1721	GO:0004742,GO:0005759,GO:0006094,GO:0006096,GO:0031405,GO:0042967,GO:0045254
Potra2n1c1720	GO:0005739,GO:0016407,GO:0030523,GO:0042967
Potra2n1c1722	GO:0005744,GO:0009941,GO:0015450,GO:0030150,GO:0031305
Potra2n1c1713	GO:0005515,GO:0006511,GO:0016579,GO:0036459
Potra2n1c1712	GO:0000159,GO:0000276,GO:0000278,GO:0004722,GO:0005515,GO:0005829,GO:0015078,GO:0015986,GO:0015992,GO:0019888,GO:0043666,GO:0070262
Potra2n1c1956	GO:0006844,GO:0016021
Potra2n1c1958	GO:0005509,GO:0005513,GO:0005515,GO:0005829,GO:0016021,GO:0016567,GO:0019722,GO:0061630
Potra2n1c1955	GO:0005524,GO:0005768,GO:0005829,GO:0006886,GO:0030904,GO:0042147
Potra2n1c1957	GO:0000175,GO:0003676,GO:0051252
Potra2n1c1264	GO:0004610,GO:0005975,GO:0006048,GO:0046872
Potra2n1c1278	GO:0000184,GO:0003677,GO:0003723,GO:0004386,GO:0005524,GO:0005737,GO:0008270
Potra2n1c1277	GO:0003676,GO:0008270
Potra2n1c1251	GO:0000287,GO:0002189,GO:0004749,GO:0005737,GO:0006015,GO:0006098,GO:0006144,GO:0006164,GO:0009116,GO:0009156,GO:0016301,GO:0016310
Potra2n1c1276	GO:0001558,GO:0003924,GO:0005515,GO:0005525,GO:0005768,GO:0005774,GO:0005802,GO:0005829,GO:0005886,GO:0006886,GO:0006887,GO:0006890,GO:0006891,GO:0032482,GO:0042147,GO:0052324
Potra2n1c1262	GO:0005768,GO:0016020,GO:0032511,GO:2000009
Potra2n1c1243	GO:0005886,GO:0010150,GO:0010167,GO:0015112,GO:0015386,GO:0015706,GO:0015992,GO:0016021,GO:0055075,GO:0071805,GO:0098656,GO:1902600
Potra2n1c1268	GO:0008967,GO:0016311,GO:0046487
Potra2n1c1269	GO:0016787
Potra2n1c1248	GO:0005515
Potra2n1c1271	GO:0015211,GO:0015860,GO:0016021
Potra2n1c1252	GO:0004439,GO:0016491,GO:0034485,GO:0046856
Potra2n1c1261	GO:0016021
Potra2n1c1244	GO:0000287,GO:0004743,GO:0006094,GO:0006096,GO:0006144,GO:0009570,GO:0015976,GO:0016301,GO:0030955
Potra2n1c1258	GO:0000160,GO:0003700,GO:0005634,GO:0005667,GO:0044212,GO:0045449,GO:0045893
Potra2n1c1255	GO:0016021
Potra2n1c1272	GO:0004672,GO:0005515,GO:0005524,GO:0005886,GO:0009506,GO:0016021,GO:0046777
Potra2n1c1260	GO:0005768,GO:0005802,GO:0008168,GO:0016021,GO:0032259
Potra2n1c1267	GO:0005576,GO:0016021
Potra2n1c1270	GO:0000266,GO:0003924,GO:0005525,GO:0005737,GO:0008017,GO:0016020,GO:0045298
Potra2n1c1275	GO:0003964,GO:0006278,GO:0006397
Potra2n1c1279	GO:0016740
Potra2n1c1265	GO:0003677,GO:0016021
Potra2n1c1531	GO:0005524,GO:0005778,GO:0005829,GO:0008568,GO:0016021,GO:0016558,GO:0051013
Potra2n1c1549	GO:0046872,GO:0051213,GO:0055114
Potra2n1c1547	GO:0005524,GO:0005886,GO:0016021,GO:0016887,GO:0042626,GO:0055085
Potra2n1c1543	GO:0005471,GO:0005524,GO:0015866,GO:0015867,GO:0016021,GO:0031969
Potra2n1c1538	GO:0005515,GO:0016301,GO:0016310
Potra2n1c1532	GO:0004672,GO:0005524,GO:0006468
Potra2n1c1541	GO:0003846,GO:0004622,GO:0005783,GO:0005794,GO:0005886,GO:0009395,GO:0009506,GO:0010043,GO:0042542,GO:0042967,GO:0046486,GO:0046686,GO:0090430
Potra2n1c1548	GO:0005488
Potra2n1c1550	GO:0046872,GO:0051213,GO:0055114
Potra2n1c1539	GO:0000785,GO:0003682,GO:0003723,GO:0031936,GO:0051570,GO:1905642
Potra2n1c1537	GO:0005452,GO:0006821,GO:0015701,GO:0016021
Potra2n1c1540	GO:0016021,GO:0016787
Potra2n1c1880	GO:0015743,GO:0016021
Potra2n1c1881	GO:0015743,GO:0016021
Potra2n1c1888	GO:0004674,GO:0005524,GO:0006468,GO:0007017,GO:0009069,GO:0055028
Potra2n1c1890	GO:0016021
Potra2n1c1891	GO:0016020
Potra2n1c1895	GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n1c1894	GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n1c1893	GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n1c1886	GO:0004174,GO:0005794,GO:0022904,GO:0050660
Potra2n1c1896	GO:0000028,GO:0000462,GO:0003735,GO:0005840,GO:0006412,GO:0048027,GO:0070181
Potra2n1c1885	GO:0004675,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0007178,GO:0009069,GO:0016021
Potra2n1c1892	GO:0009269,GO:0016021
Potra2n1c1884	GO:0005515,GO:0009451,GO:0016021
Potra2n1c1889	GO:0000778,GO:0004672,GO:0006468,GO:0007094,GO:0016021,GO:0051754
Potra2n1c1766	GO:0016021
Potra2n1c1756	GO:0016021
Potra2n1c1753	GO:0035091
Potra2n1c1761	GO:0019904
Potra2n1c1750	GO:0006355,GO:0008270
Potra2n1c1751	GO:0000723,GO:0000724,GO:0005730,GO:0006289,GO:0008270,GO:0030896,GO:0031573,GO:0033314,GO:0035861,GO:0044778
Potra2n1c1768	GO:0004040,GO:0005515,GO:0005739,GO:0006525,GO:0006558,GO:0006560,GO:0006568,GO:0006626,GO:0016021,GO:0018874,GO:0042207,GO:0043864
Potra2n1c1767	GO:0000323,GO:0001666,GO:0005783,GO:0009723,GO:0009749,GO:0009925,GO:0009926,GO:0009958,GO:0010252,GO:0010315,GO:0010329,GO:0016021,GO:0055085
Potra2n1c1752	GO:0003677,GO:0046983
Potra2n1c1765	GO:0003712,GO:0005667,GO:0006355,GO:0045449
Potra2n1c1764	GO:0004672,GO:0005524,GO:0006468
Potra2n1c1758	GO:0003824,GO:0005515,GO:0009987
Potra2n1c1759	GO:0005524,GO:0009408,GO:0009535,GO:0009941,GO:0031072,GO:0042026,GO:0046872,GO:0051082,GO:0051085
Potra2n1c1763	GO:0000276,GO:0003735,GO:0004129,GO:0004672,GO:0005507,GO:0005524,GO:0005763,GO:0005886,GO:0006120,GO:0006122,GO:0006123,GO:0006397,GO:0006412,GO:0006468,GO:0006744,GO:0006814,GO:0008121,GO:0008137,GO:0008289,GO:0008483,GO:0015232,GO:0015886,GO:0015986,GO:0015990,GO:0015992,GO:0016021,GO:0017004,GO:0019843,GO:0020037,GO:0042254,GO:0045261,GO:0045275,GO:0045277,GO:0045285,GO:0046933,GO:0048038,GO:0051287
Potra2n1c1757	GO:0016021
Potra2n1c1755	GO:0016021
Potra2n1c1730	GO:0003774,GO:0003779,GO:0005524,GO:0007015,GO:0009826,GO:0016459,GO:0042802,GO:0048467,GO:0051301,GO:0051645,GO:0051646,GO:0060151,GO:0090436
Potra2n1c1726	GO:0005840,GO:0016021
Potra2n1c1733	GO:0004675,GO:0004713,GO:0005524,GO:0005886,GO:0007178,GO:0009069,GO:0018108
Potra2n1c1731	GO:0002181,GO:0005515,GO:0005844
Potra2n1c1728	GO:0005634,GO:0005829,GO:0005886,GO:0016021
Potra2n1c1729	GO:0004795,GO:0005737,GO:0006508,GO:0006544,GO:0006563,GO:0008237,GO:0008270,GO:0009088,GO:0030170,GO:0042816
Potra2n1c1734	GO:0005506,GO:0007275,GO:0010268,GO:0016021,GO:0016125,GO:0016132,GO:0016709,GO:0020037,GO:0055114
Potra2n1c1723	GO:0004672,GO:0005524,GO:0006468
Potra2n1c1732	GO:0003746,GO:0004354,GO:0005829,GO:0005840,GO:0005853,GO:0006448,GO:0006537,GO:0055114
Potra2n1c1725	GO:0001054,GO:0001188,GO:0003677,GO:0005736,GO:0006362,GO:0042790
Potra2n1c1724	GO:0004722,GO:0006470,GO:0008287
Potra2n1c1735	GO:0016021,GO:0016757
Potra2n1c1611	GO:0016021,GO:0035091
Potra2n1c1625	GO:0016020
Potra2n1c1627	GO:0005768,GO:0005802,GO:0008643,GO:0016021,GO:0022857,GO:0055085
Potra2n1c1623	GO:0004812,GO:0006418,GO:0009535,GO:0016021
Potra2n1c1629	GO:0000287,GO:0003862,GO:0009097,GO:0009098,GO:0009099,GO:0051287,GO:0055114
Potra2n1c1628	GO:0005634,GO:0005739,GO:0005829,GO:0006633,GO:0006744,GO:0008756,GO:0090409,GO:0090410
Potra2n1c1613	GO:0016021,GO:0016567,GO:0031464
Potra2n1c1622	GO:0003735,GO:0005840,GO:0009534,GO:0009570,GO:0009941,GO:0032544,GO:0042254
Potra2n1c1620	GO:0005089,GO:0043087
Potra2n1c1630	GO:0005886,GO:0015333,GO:0016021,GO:0035672,GO:0035673,GO:1902600
Potra2n1c1621	GO:0005634,GO:0006355,GO:0008289,GO:0043565
Potra2n1c1615	GO:0000104,GO:0000276,GO:0003677,GO:0003735,GO:0003899,GO:0004129,GO:0004672,GO:0005507,GO:0005524,GO:0005730,GO:0005763,GO:0005886,GO:0006120,GO:0006122,GO:0006123,GO:0006144,GO:0006206,GO:0006351,GO:0006397,GO:0006412,GO:0006468,GO:0006744,GO:0006814,GO:0008121,GO:0008137,GO:0008289,GO:0008483,GO:0009507,GO:0015232,GO:0015886,GO:0015986,GO:0015990,GO:0015992,GO:0016021,GO:0017004,GO:0018874,GO:0019643,GO:0019843,GO:0020037,GO:0042254,GO:0045261,GO:0045275,GO:0045277,GO:0045281,GO:0045285,GO:0046933,GO:0048038,GO:0051287
Potra2n1c1631	GO:0001228,GO:0003677,GO:0005634,GO:0046983
Potra2n1c1632	GO:0000184,GO:0003676,GO:0046872,GO:0046983
Potra2n1c1612	GO:0003735,GO:0005840,GO:0006412,GO:0016021,GO:0019843,GO:0042254,GO:0046872
Potra2n1c1624	GO:0000977,GO:0005634,GO:0006355
Potra2n1c1618	GO:0016021
Potra2n1c1617	GO:0003756,GO:0004579,GO:0006457,GO:0008250,GO:0018279,GO:0034976,GO:0045454
Potra2n1c1619	GO:0005829,GO:0006090,GO:0006544,GO:0006563,GO:0006566,GO:0016618,GO:0030267,GO:0046487,GO:0047964,GO:0051287,GO:0055114
Potra2n1c1782	GO:0003723,GO:0005634,GO:0008270,GO:1990904
Potra2n1c1799	GO:0071339,GO:0097344
Potra2n1c1797	GO:0016021
Potra2n1c1801	GO:0003723,GO:0005654,GO:0005730,GO:0005737,GO:0010628,GO:0035145,GO:1903259
Potra2n1c1803	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0043565,GO:0045449
Potra2n1c1783	GO:0000333,GO:0000781,GO:0003721,GO:0007004,GO:0042162,GO:0046872,GO:0070034
Potra2n1c1804	GO:0009055,GO:0022900,GO:0046658
Potra2n1c1795	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0043565,GO:0045449
Potra2n1c1796	GO:0031262,GO:0051315
Potra2n1c1785	GO:0000812,GO:0005524,GO:0016458,GO:0016887,GO:0042393,GO:0043486
Potra2n1c1794	GO:0003677,GO:0035145,GO:0071013
Potra2n1c1781	GO:0003676,GO:0004809,GO:0005737,GO:0030488
Potra2n1c1805	GO:0016021
Potra2n1c1806	GO:0004806,GO:0005737,GO:0005811,GO:0016021,GO:0016740,GO:0019433,GO:0055088
Potra2n1c1792	GO:0005886,GO:0016021
Potra2n1c1791	GO:0000338,GO:0005737,GO:0008180,GO:0009416,GO:0009753,GO:0010387
Potra2n1c1800	GO:0005576,GO:0005618,GO:0005982,GO:0005985,GO:0016021,GO:0030599,GO:0042545,GO:0043086,GO:0045330,GO:0045490,GO:0046910
Potra2n1c1802	GO:0005982,GO:0005985,GO:0016021,GO:0030599,GO:0042545,GO:0043086,GO:0045330,GO:0045490,GO:0046910
Potra2n1c1789	GO:0003676,GO:0008270
Potra2n1c1787	GO:0003676,GO:0008270
Potra2n1c1915	GO:0003677,GO:0005634,GO:0006355
Potra2n1c1917	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n1c1897	GO:0003677,GO:0005634,GO:0006355
Potra2n1c1916	GO:0003723
Potra2n1c1907	GO:0003743,GO:0005515,GO:0005840,GO:0006446,GO:0031047
Potra2n1c1904	GO:0005515,GO:0016020
Potra2n1c1913	GO:0005515
Potra2n1c1918	GO:0005515
Potra2n1c1902	GO:0003677,GO:0005634,GO:0005773,GO:0006355,GO:0009651,GO:0016021,GO:0016117,GO:0016192,GO:0016705,GO:0055114
Potra2n1c1901	GO:0003677,GO:0005634,GO:0009739,GO:0009751
Potra2n1c1900	GO:0003676,GO:0008270,GO:0015074,GO:0016491,GO:0016740,GO:0055114,GO:0071949
Potra2n1c1906	GO:0000276,GO:0003735,GO:0004129,GO:0005507,GO:0005524,GO:0005763,GO:0005886,GO:0006120,GO:0006122,GO:0006123,GO:0006397,GO:0006412,GO:0006744,GO:0006814,GO:0008121,GO:0008137,GO:0008289,GO:0015232,GO:0015886,GO:0015986,GO:0015990,GO:0015992,GO:0016021,GO:0017004,GO:0019843,GO:0020037,GO:0042254,GO:0045261,GO:0045275,GO:0045277,GO:0045285,GO:0046933,GO:0048038,GO:0051287
Potra2n1c1911	GO:0003723
Potra2n1c1903	GO:0005507,GO:0005576,GO:0008447,GO:0009506,GO:0019852,GO:0055114
Potra2n1c1920	GO:0005515,GO:0016226,GO:0097361
Potra2n1c1909	GO:0009055,GO:0022900,GO:0046658
Potra2n1c1905	GO:0005886,GO:0016021,GO:0016301,GO:0016310,GO:0032440,GO:0055114
Potra2n1c1898	GO:0016021
Potra2n1c1908	GO:0009055,GO:0022900,GO:0046658
Potra2n1c1818	GO:0005515
Potra2n1c1815	GO:0016747
Potra2n1c1812	GO:0005819,GO:0005874,GO:0006869,GO:0008289,GO:0016021,GO:0032147,GO:0060236
Potra2n1c1807	GO:0016021
Potra2n1c1822	GO:0005515,GO:0009507,GO:0009658,GO:1900865
Potra2n1c1827	GO:0016021
Potra2n1c1813	GO:0016021
Potra2n1c1824	GO:0016020,GO:0016491,GO:0050661,GO:0051287,GO:0055114
Potra2n1c1810	GO:0016021
Potra2n1c1819	GO:0005789,GO:0005793,GO:0005794,GO:0006886,GO:0006888,GO:0007030,GO:0016021,GO:0030134
Potra2n1c1821	GO:0005524,GO:0016308,GO:0046854
Potra2n1c1826	GO:0005783,GO:0016021,GO:1904294
Potra2n1c1811	GO:0009522,GO:0009523,GO:0009535,GO:0009768,GO:0009941,GO:0010196,GO:0016021,GO:0016168,GO:0018298,GO:0019904
Potra2n1c1823	GO:0006633,GO:0016021,GO:0016747
Potra2n1c1829	GO:0005829,GO:0051082,GO:0051085,GO:0051087
Potra2n1c1825	GO:0006672,GO:0016021,GO:0016811
Potra2n1c1814	GO:0005576,GO:0006952,GO:0016021
Potra2n1c1816	GO:0005739,GO:0009706,GO:0016021,GO:0099402
Potra2n1c1817	GO:0016021
Potra2n1c1809	GO:0005886,GO:0046854,GO:0072659
Potra2n1c1808	GO:0004672,GO:0005524,GO:0006468
Potra2n1c1828	GO:0005829,GO:0051082,GO:0051085,GO:0051087
Potra2n1c1985	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0043565,GO:0045449
Potra2n1c2001	GO:0006869,GO:0008289,GO:0008643,GO:0015293,GO:0016021,GO:0055085
Potra2n1c2003	GO:0005887,GO:0008643,GO:0015293,GO:0055085
Potra2n1c2002	GO:0000028,GO:0003723,GO:0003735,GO:0004674,GO:0005524,GO:0005763,GO:0006412,GO:0006468,GO:0009069,GO:0016021
Potra2n1c1982	GO:0006511,GO:0016567,GO:0044390,GO:0061630,GO:0071712
Potra2n1c1979	GO:0005515
Potra2n1c1993	GO:0004108,GO:0005759,GO:0006099,GO:0006101,GO:0016829,GO:0046487
Potra2n1c1988	GO:0000148,GO:0003843,GO:0005982,GO:0005985,GO:0006075,GO:0016021
Potra2n1c1986	GO:0017053
Potra2n1c1998	GO:0005524
Potra2n1c2000	GO:0016021
Potra2n1c1995	GO:0006511,GO:0016567,GO:0061630
Potra2n1c1997	GO:0005509,GO:0005829
Potra2n1c1994	GO:0016021
Potra2n1c1936	GO:0005524,GO:0006694,GO:0009507,GO:0016021,GO:0016114,GO:0016310,GO:0050515
Potra2n1c1928	GO:0005515
Potra2n1c1932	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0030154,GO:0043565,GO:0044212,GO:0045449
Potra2n1c1934	GO:0004675,GO:0005524,GO:0005886,GO:0006468,GO:0007178,GO:0009069
Potra2n1c1922	GO:0003676,GO:0008270
Potra2n1c1923	GO:0003824
Potra2n1c1937	GO:0003333,GO:0009507,GO:0016021
Potra2n1c1927	GO:0004298,GO:0005634,GO:0005774,GO:0005829,GO:0009409,GO:0010499,GO:0016021,GO:0019773,GO:0043161,GO:0046686
Potra2n1c1935	GO:0003333,GO:0009706,GO:0016021
Potra2n1c1926	GO:0005975,GO:0008422
Potra2n1c1933	GO:0003746,GO:0005085,GO:0005829,GO:0005840,GO:0005853,GO:0006448,GO:0043087
Potra2n1c1938	GO:0005515
Potra2n1c1924	GO:0003676,GO:0006355,GO:0015074
Potra2n1c2195	GO:0005524,GO:0019538
Potra2n1c2188	GO:0005524,GO:0010264,GO:0019140,GO:0019200,GO:0046835
Potra2n1c2192	GO:0016021,GO:0016740
Potra2n1c2196	GO:0005515,GO:0016021,GO:0046872
Potra2n1c2191	GO:0016021
Potra2n1c2186	GO:0005737,GO:0006457,GO:0032502,GO:0051082
Potra2n1c2193	GO:0004435,GO:0007242,GO:0009395,GO:0046339,GO:0048015,GO:0051209
Potra2n1c2189	GO:0042753
Potra2n1c2187	GO:0000977,GO:0005634,GO:0005667,GO:0007275,GO:0008134,GO:0045944,GO:0046983
Potra2n1c2203	GO:0004386,GO:0005524,GO:0005634,GO:0016740
Potra2n1c2198	GO:0005783,GO:0006636,GO:0016021,GO:0016717,GO:0016720,GO:0042389,GO:0055114,GO:0080167
Potra2n1c2190	GO:0000413,GO:0003755,GO:0005783,GO:0009506,GO:0009507,GO:0016018,GO:0016021,GO:0042026,GO:0051082
Potra2n1c2185	GO:0006874,GO:0006885,GO:0015369,GO:0016021,GO:0070588
Potra2n1c2200	GO:0005769,GO:0005886,GO:0015095,GO:0016021,GO:1903830
Potra2n1c2201	GO:0000176,GO:0000177,GO:0000467,GO:0004527,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0043928,GO:0071028,GO:0071035,GO:0071038,GO:0071042
Potra2n1c2202	GO:0004760,GO:0005524,GO:0005634,GO:0005777,GO:0005886,GO:0006522,GO:0006531,GO:0006563,GO:0006566,GO:0008453,GO:0009570,GO:0019265,GO:0050281
Potra2n1c2194	GO:0004672,GO:0005524,GO:0006468,GO:0016021
Potra2n1c1944	GO:0004869,GO:0008233,GO:0010951
Potra2n1c1954	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0009069,GO:0016021,GO:0035556
Potra2n1c1951	GO:0004553,GO:0005975
Potra2n1c1940	GO:0003712,GO:0005667,GO:0045449,GO:0046982
Potra2n1c1948	GO:0005975,GO:0008422
Potra2n1c1953	GO:0000338,GO:0003676,GO:0003714,GO:0004298,GO:0004523,GO:0005667,GO:0005829,GO:0006511,GO:0008180,GO:0016021,GO:0016481,GO:0019773,GO:0045892,GO:0090502
Potra2n1c1941	GO:0005829,GO:0045454,GO:0047134,GO:0055114
Potra2n1c1942	GO:0000278,GO:0005730,GO:0007062,GO:0008278,GO:0009555
Potra2n1c1943	GO:0004751,GO:0005789,GO:0009052,GO:0010252,GO:0010311,GO:0010315,GO:0010329,GO:0015976,GO:0016021,GO:0040009,GO:0055085
Potra2n1c1945	GO:0003676,GO:0015074
Potra2n1c2353	GO:0004364,GO:0005515,GO:0005737,GO:0006749
Potra2n1c2349	GO:0005515
Potra2n1c2350	GO:0016021
Potra2n1c2345	GO:0016021,GO:0016740
Potra2n1c2346	GO:0003680,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
